schedule_id,employee_id,startdatetime,enddatetime
1048051,1000554,2011-05-17 06:00:00,2011-06-06 18:00:00
1048052,1000554,2011-06-28 06:00:00,2011-07-18 18:00:00
1048053,1000554,2011-08-09 06:00:00,2011-08-29 18:00:00
1048054,1000554,2011-09-20 06:00:00,2011-10-10 18:00:00
1048055,1000554,2011-11-01 06:00:00,2011-11-21 18:00:00
1048059,1000576,2009-11-24 06:00:00,2009-12-14 18:00:00
1048060,1000576,2010-01-05 06:00:00,2010-01-25 18:00:00
1048061,1000576,2010-02-16 06:00:00,2010-03-08 18:00:00
1048062,1000576,2010-03-30 06:00:00,2010-04-19 18:00:00
1048063,1000576,2010-05-11 06:00:00,2010-05-31 18:00:00
1048064,1000576,2010-06-22 06:00:00,2010-07-12 18:00:00
1048065,1000576,2010-08-03 06:00:00,2010-08-23 18:00:00
1048066,1000576,2010-09-14 06:00:00,2010-10-04 18:00:00
1048067,1000576,2010-10-26 06:00:00,2010-11-15 18:00:00
1048068,1000576,2010-12-07 06:00:00,2010-12-27 18:00:00
1048069,1000576,2011-01-18 06:00:00,2011-02-07 18:00:00
1048070,1000576,2011-03-01 06:00:00,2011-03-21 18:00:00
1048071,1000576,2011-04-12 06:00:00,2011-05-02 18:00:00
1048072,1000576,2011-05-24 06:00:00,2011-06-13 18:00:00
1048073,1000576,2011-07-05 06:00:00,2011-07-25 18:00:00
1048074,1000576,2011-08-16 06:00:00,2011-09-05 18:00:00
1048075,1000576,2011-09-27 06:00:00,2011-10-17 18:00:00
1048076,1000576,2011-11-08 06:00:00,2011-11-28 18:00:00
1048079,1000557,2009-12-22 06:00:00,2010-01-11 18:00:00
1048080,1000557,2010-02-02 06:00:00,2010-02-22 18:00:00
1048081,1000557,2010-03-16 06:00:00,2010-04-05 18:00:00
1048082,1000557,2010-04-27 06:00:00,2010-05-17 18:00:00
1048083,1000557,2010-06-08 06:00:00,2010-06-28 18:00:00
1048084,1000557,2010-07-20 06:00:00,2010-08-09 18:00:00
1048085,1000557,2010-08-31 06:00:00,2010-09-20 18:00:00
1048086,1000557,2010-10-12 06:00:00,2010-11-01 18:00:00
1048087,1000557,2010-11-23 06:00:00,2010-12-13 18:00:00
1048088,1000557,2011-01-04 06:00:00,2011-01-24 18:00:00
1048089,1000557,2011-02-15 06:00:00,2011-03-07 18:00:00
1048090,1000557,2011-03-29 06:00:00,2011-04-18 18:00:00
1048091,1000557,2011-05-10 06:00:00,2011-05-30 18:00:00
1048092,1000557,2011-06-21 06:00:00,2011-07-11 18:00:00
1048093,1000557,2011-08-02 06:00:00,2011-08-22 18:00:00
1048094,1000557,2011-09-13 06:00:00,2011-10-03 18:00:00
1048095,1000557,2011-10-25 06:00:00,2011-11-14 18:00:00
1048096,1000557,2011-12-06 06:00:00,2011-12-26 18:00:00
1048099,1000564,2009-12-08 06:00:00,2009-12-28 18:00:00
1048100,1000564,2010-01-19 06:00:00,2010-02-08 18:00:00
1048101,1000564,2010-03-02 06:00:00,2010-03-22 18:00:00
1048102,1000564,2010-04-13 06:00:00,2010-05-03 18:00:00
1048103,1000564,2010-05-25 06:00:00,2010-06-14 18:00:00
1048104,1000564,2010-07-06 06:00:00,2010-07-26 18:00:00
1048105,1000564,2010-08-17 06:00:00,2010-09-06 18:00:00
1048106,1000564,2010-09-28 06:00:00,2010-10-18 18:00:00
1048107,1000564,2010-11-09 06:00:00,2010-11-29 18:00:00
1048108,1000564,2010-12-21 06:00:00,2011-01-10 18:00:00
1048109,1000564,2011-02-01 06:00:00,2011-02-21 18:00:00
1048110,1000564,2011-03-15 06:00:00,2011-04-04 18:00:00
1048111,1000564,2011-04-26 06:00:00,2011-05-16 18:00:00
1048112,1000564,2011-06-07 06:00:00,2011-06-27 18:00:00
1048113,1000564,2011-07-19 06:00:00,2011-08-08 18:00:00
1048114,1000564,2011-08-30 06:00:00,2011-09-19 18:00:00
1048115,1000564,2011-10-11 06:00:00,2011-10-31 18:00:00
1048116,1000564,2011-11-22 06:00:00,2011-12-12 18:00:00
1048119,1000562,2009-11-24 06:00:00,2009-12-14 18:00:00
1048120,1000562,2010-01-05 06:00:00,2010-01-25 18:00:00
1048121,1000562,2010-02-16 06:00:00,2010-03-08 18:00:00
1048122,1000562,2010-03-30 06:00:00,2010-04-19 18:00:00
1048123,1000562,2010-05-11 06:00:00,2010-05-31 18:00:00
1048124,1000562,2010-06-22 06:00:00,2010-07-12 18:00:00
1048139,1000566,2009-12-29 06:00:00,2010-01-18 18:00:00
1048140,1000566,2010-02-09 06:00:00,2010-03-01 18:00:00
1048141,1000566,2010-03-23 06:00:00,2010-04-12 18:00:00
1048142,1000566,2010-05-04 06:00:00,2010-05-24 18:00:00
1048143,1000566,2010-06-15 06:00:00,2010-07-05 18:00:00
1048144,1000566,2010-07-27 06:00:00,2010-08-16 18:00:00
1048145,1000566,2010-09-07 06:00:00,2010-09-27 18:00:00
1048146,1000566,2010-10-19 06:00:00,2010-11-08 18:00:00
1048147,1000566,2010-11-30 06:00:00,2010-12-20 18:00:00
1048148,1000566,2011-01-11 06:00:00,2011-01-31 18:00:00
1048149,1000566,2011-02-22 06:00:00,2011-03-14 18:00:00
1048150,1000566,2011-04-05 06:00:00,2011-04-25 18:00:00
1048151,1000566,2011-05-17 06:00:00,2011-06-06 18:00:00
1048152,1000566,2011-06-28 06:00:00,2011-07-18 18:00:00
1048153,1000566,2011-08-09 06:00:00,2011-08-29 18:00:00
1048154,1000566,2011-09-20 06:00:00,2011-10-10 18:00:00
1048155,1000566,2011-11-01 06:00:00,2011-11-21 18:00:00
1048159,1000560,2009-12-29 06:00:00,2010-01-18 18:00:00
1048160,1000560,2010-02-09 06:00:00,2010-03-01 18:00:00
1048161,1000560,2010-03-23 06:00:00,2010-04-12 18:00:00
1048162,1000560,2010-05-04 06:00:00,2010-05-24 18:00:00
1048163,1000560,2010-06-15 06:00:00,2010-07-05 18:00:00
1048164,1000560,2010-07-27 06:00:00,2010-08-16 18:00:00
1048165,1000560,2010-09-07 06:00:00,2010-09-27 18:00:00
1048166,1000560,2010-10-19 06:00:00,2010-11-08 18:00:00
1048167,1000560,2010-11-30 06:00:00,2010-12-20 18:00:00
1048168,1000560,2011-01-11 06:00:00,2011-01-31 18:00:00
1048169,1000560,2011-02-22 06:00:00,2011-03-14 18:00:00
1048170,1000560,2011-04-05 06:00:00,2011-04-25 18:00:00
1048171,1000560,2011-05-17 06:00:00,2011-06-06 18:00:00
1048172,1000560,2011-06-28 06:00:00,2011-07-18 18:00:00
1048173,1000560,2011-08-09 06:00:00,2011-08-29 18:00:00
1048174,1000560,2011-09-20 06:00:00,2011-10-10 18:00:00
1048175,1000560,2011-11-01 06:00:00,2011-11-21 18:00:00
1048179,1000563,2009-12-15 06:00:00,2010-01-04 18:00:00
1048180,1000563,2010-01-26 06:00:00,2010-02-15 18:00:00
1048181,1000563,2010-03-09 06:00:00,2010-03-29 18:00:00
1048182,1000563,2010-04-20 06:00:00,2010-05-10 18:00:00
1048183,1000563,2010-06-01 06:00:00,2010-06-21 18:00:00
1048184,1000563,2010-07-13 06:00:00,2010-08-02 18:00:00
1048185,1000563,2010-08-24 06:00:00,2010-09-13 18:00:00
1048186,1000563,2010-10-05 06:00:00,2010-10-25 18:00:00
1048187,1000563,2010-11-16 06:00:00,2010-12-06 18:00:00
1048188,1000563,2010-12-28 06:00:00,2011-01-17 18:00:00
1048189,1000563,2011-02-08 06:00:00,2011-02-28 18:00:00
1048190,1000563,2011-03-22 06:00:00,2011-04-11 18:00:00
1048191,1000563,2011-05-03 06:00:00,2011-05-23 18:00:00
1048192,1000563,2011-06-14 06:00:00,2011-07-04 18:00:00
1048193,1000563,2011-07-26 06:00:00,2011-08-15 18:00:00
1048194,1000563,2011-09-06 06:00:00,2011-09-26 18:00:00
1048195,1000563,2011-10-18 06:00:00,2011-11-07 18:00:00
1048196,1000563,2011-11-29 06:00:00,2011-12-19 18:00:00
1048199,1000561,2009-11-24 06:00:00,2009-12-14 18:00:00
1048200,1000561,2010-01-05 06:00:00,2010-01-25 18:00:00
1048201,1000561,2010-02-16 06:00:00,2010-03-08 18:00:00
1048202,1000561,2010-03-30 06:00:00,2010-04-19 18:00:00
1048203,1000561,2010-05-11 06:00:00,2010-05-31 18:00:00
1048204,1000561,2010-06-22 06:00:00,2010-07-12 18:00:00
1048205,1000561,2010-08-03 06:00:00,2010-08-23 18:00:00
1048206,1000561,2010-09-14 06:00:00,2010-10-04 18:00:00
1048207,1000561,2010-10-26 06:00:00,2010-11-15 18:00:00
1048208,1000561,2010-12-07 06:00:00,2010-12-27 18:00:00
1048209,1000561,2011-01-18 06:00:00,2011-02-07 18:00:00
1048210,1000561,2011-03-01 06:00:00,2011-03-21 18:00:00
1048211,1000561,2011-04-12 06:00:00,2011-05-02 18:00:00
1048212,1000561,2011-05-24 06:00:00,2011-06-13 18:00:00
1048213,1000561,2011-07-05 06:00:00,2011-07-25 18:00:00
1048214,1000561,2011-08-16 06:00:00,2011-09-05 18:00:00
1048215,1000561,2011-09-27 06:00:00,2011-10-17 18:00:00
1048216,1000561,2011-11-08 06:00:00,2011-11-28 18:00:00
1048219,1000567,2009-12-08 06:00:00,2009-12-28 18:00:00
1048220,1000567,2010-01-19 06:00:00,2010-02-08 18:00:00
1048221,1000567,2010-03-02 06:00:00,2010-03-22 18:00:00
1048222,1000567,2010-04-13 06:00:00,2010-05-03 18:00:00
1048223,1000567,2010-05-25 06:00:00,2010-06-14 18:00:00
1048224,1000567,2010-07-06 06:00:00,2010-07-26 18:00:00
1048225,1000567,2010-08-17 06:00:00,2010-09-06 18:00:00
1048226,1000567,2010-09-28 06:00:00,2010-10-18 18:00:00
1048227,1000567,2010-11-16 06:00:00,2010-12-06 18:00:00
1048228,1000567,2010-12-28 06:00:00,2011-01-17 18:00:00
1048229,1000567,2011-02-08 06:00:00,2011-02-28 18:00:00
1048230,1000567,2011-03-22 06:00:00,2011-04-11 18:00:00
1048231,1000567,2011-05-03 06:00:00,2011-05-23 18:00:00
1048232,1000567,2011-06-14 06:00:00,2011-07-04 18:00:00
1048233,1000567,2011-07-26 06:00:00,2011-08-15 18:00:00
1048234,1000567,2011-09-06 06:00:00,2011-09-26 18:00:00
1048235,1000567,2011-10-18 06:00:00,2011-11-07 18:00:00
1048236,1000567,2011-11-29 06:00:00,2011-12-19 18:00:00
1048239,1000587,2009-12-29 06:00:00,2010-01-18 18:00:00
1048240,1000587,2010-02-09 06:00:00,2010-03-01 18:00:00
1048241,1000587,2010-03-23 06:00:00,2010-04-12 18:00:00
1048242,1000587,2010-05-04 06:00:00,2010-05-24 18:00:00
1048243,1000587,2010-06-15 06:00:00,2010-07-05 18:00:00
1048244,1000587,2010-07-27 06:00:00,2010-08-16 18:00:00
1048245,1000587,2010-09-07 06:00:00,2010-09-27 18:00:00
1048246,1000587,2010-10-19 06:00:00,2010-11-08 18:00:00
1048247,1000587,2010-11-30 06:00:00,2010-12-20 18:00:00
1048248,1000587,2011-01-11 06:00:00,2011-01-31 18:00:00
1048249,1000587,2011-02-22 06:00:00,2011-03-14 18:00:00
1048250,1000587,2011-04-05 06:00:00,2011-04-25 18:00:00
1048251,1000587,2011-05-17 06:00:00,2011-06-06 18:00:00
1048252,1000587,2011-06-28 06:00:00,2011-07-18 18:00:00
1048253,1000587,2011-08-09 06:00:00,2011-08-29 18:00:00
1048254,1000587,2011-09-20 06:00:00,2011-10-10 18:00:00
1048255,1000587,2011-11-01 06:00:00,2011-11-21 18:00:00
1048259,1000589,2009-12-15 06:00:00,2010-01-04 18:00:00
1048260,1000589,2010-01-26 06:00:00,2010-02-15 18:00:00
1048261,1000589,2010-03-09 06:00:00,2010-03-29 18:00:00
1048262,1000589,2010-04-20 06:00:00,2010-05-10 18:00:00
1048263,1000589,2010-06-01 06:00:00,2010-06-21 18:00:00
1048264,1000589,2010-07-13 06:00:00,2010-08-02 18:00:00
1048265,1000589,2010-08-24 06:00:00,2010-09-13 18:00:00
1048266,1000589,2010-10-05 06:00:00,2010-10-25 18:00:00
1048267,1000589,2010-11-16 06:00:00,2010-12-06 18:00:00
1048268,1000589,2010-12-28 06:00:00,2011-01-17 18:00:00
1048269,1000589,2011-02-08 06:00:00,2011-02-28 18:00:00
1048270,1000589,2011-03-22 06:00:00,2011-04-11 18:00:00
1048271,1000589,2011-05-03 06:00:00,2011-05-23 18:00:00
1048272,1000589,2011-06-14 06:00:00,2011-07-04 18:00:00
1048273,1000589,2011-07-26 06:00:00,2011-08-15 18:00:00
1048274,1000589,2011-09-06 06:00:00,2011-09-26 18:00:00
1048275,1000589,2011-10-18 06:00:00,2011-11-07 18:00:00
1048276,1000589,2011-11-29 06:00:00,2011-12-19 18:00:00
1048279,1000601,2009-12-29 06:00:00,2010-01-18 18:00:00
1048280,1000601,2010-02-09 06:00:00,2010-03-01 18:00:00
1048281,1000601,2010-03-23 06:00:00,2010-04-12 18:00:00
1048282,1000601,2010-05-04 06:00:00,2010-05-24 18:00:00
1048283,1000601,2010-06-15 06:00:00,2010-07-05 18:00:00
1048284,1000601,2010-07-27 06:00:00,2010-08-16 18:00:00
1048285,1000601,2010-09-07 06:00:00,2010-09-27 18:00:00
1048286,1000601,2010-10-19 06:00:00,2010-11-08 18:00:00
1048287,1000601,2010-11-30 06:00:00,2010-12-20 18:00:00
1048288,1000601,2011-01-11 06:00:00,2011-01-31 18:00:00
1048289,1000601,2011-02-22 06:00:00,2011-03-14 18:00:00
1048290,1000601,2011-04-05 06:00:00,2011-04-25 18:00:00
1048291,1000601,2011-05-17 06:00:00,2011-06-06 18:00:00
1048292,1000601,2011-06-28 06:00:00,2011-07-18 18:00:00
1048293,1000601,2011-08-09 06:00:00,2011-08-29 18:00:00
1048294,1000601,2011-09-20 06:00:00,2011-10-10 18:00:00
1048295,1000601,2011-11-01 06:00:00,2011-11-21 18:00:00
1048299,1000602,2009-12-08 06:00:00,2009-12-28 18:00:00
1048300,1000602,2010-01-19 06:00:00,2010-02-08 18:00:00
1048301,1000602,2010-03-02 06:00:00,2010-03-22 18:00:00
1048302,1000602,2010-04-13 06:00:00,2010-05-03 18:00:00
1048303,1000602,2010-05-25 06:00:00,2010-06-14 18:00:00
1048304,1000602,2010-07-06 06:00:00,2010-07-26 18:00:00
1048305,1000602,2010-08-17 06:00:00,2010-09-06 18:00:00
1048306,1000602,2010-09-28 06:00:00,2010-10-18 18:00:00
1048307,1000602,2010-11-09 06:00:00,2010-11-29 18:00:00
1048308,1000602,2010-12-21 06:00:00,2011-01-10 18:00:00
1048309,1000602,2011-02-01 06:00:00,2011-02-21 18:00:00
1048310,1000602,2011-03-15 06:00:00,2011-04-04 18:00:00
1048311,1000602,2011-04-26 06:00:00,2011-05-16 18:00:00
1048312,1000602,2011-06-07 06:00:00,2011-06-27 18:00:00
1048313,1000602,2011-07-19 06:00:00,2011-08-08 18:00:00
1048314,1000602,2011-08-30 06:00:00,2011-09-19 18:00:00
1048315,1000602,2011-10-11 06:00:00,2011-10-31 18:00:00
1048316,1000602,2011-11-22 06:00:00,2011-12-12 18:00:00
1048319,1000604,2009-12-08 06:00:00,2009-12-28 18:00:00
1048320,1000604,2010-01-19 06:00:00,2010-02-08 18:00:00
1048321,1000604,2010-03-02 06:00:00,2010-03-22 18:00:00
1048322,1000604,2010-04-13 06:00:00,2010-05-03 18:00:00
1048323,1000604,2010-05-25 06:00:00,2010-06-14 18:00:00
1048324,1000604,2010-07-06 06:00:00,2010-07-26 18:00:00
1048325,1000604,2010-08-17 06:00:00,2010-09-06 18:00:00
1048326,1000604,2010-09-28 06:00:00,2010-10-18 18:00:00
1048327,1000604,2010-11-09 06:00:00,2010-11-29 18:00:00
1048328,1000604,2010-12-21 06:00:00,2011-01-10 18:00:00
1048329,1000604,2011-02-01 06:00:00,2011-02-21 18:00:00
1048330,1000604,2011-03-15 06:00:00,2011-04-04 18:00:00
1048331,1000604,2011-04-26 06:00:00,2011-05-16 18:00:00
1048332,1000604,2011-06-07 06:00:00,2011-06-27 18:00:00
1048333,1000604,2011-07-19 06:00:00,2011-08-08 18:00:00
1048334,1000604,2011-08-30 06:00:00,2011-09-19 18:00:00
1048335,1000604,2011-10-11 06:00:00,2011-10-31 18:00:00
1048336,1000604,2011-11-22 06:00:00,2011-12-12 18:00:00
1048339,1000614,2009-12-22 06:00:00,2010-01-11 18:00:00
1048340,1000614,2010-02-02 06:00:00,2010-02-22 18:00:00
1048341,1000614,2010-03-16 06:00:00,2010-04-05 18:00:00
1048342,1000614,2010-04-27 06:00:00,2010-05-17 18:00:00
1048343,1000614,2010-06-08 06:00:00,2010-06-28 18:00:00
1048344,1000614,2010-07-20 06:00:00,2010-08-09 18:00:00
1048345,1000614,2010-08-31 06:00:00,2010-09-20 18:00:00
1048346,1000614,2010-10-12 06:00:00,2010-11-01 18:00:00
1048347,1000614,2010-11-23 06:00:00,2010-12-13 18:00:00
1048348,1000614,2011-01-04 06:00:00,2011-01-24 18:00:00
1048349,1000614,2011-02-15 06:00:00,2011-03-07 18:00:00
1048350,1000614,2011-03-29 06:00:00,2011-04-18 18:00:00
1048351,1000614,2011-05-10 06:00:00,2011-05-30 18:00:00
1048352,1000614,2011-06-21 06:00:00,2011-07-11 18:00:00
1048353,1000614,2011-08-02 06:00:00,2011-08-22 18:00:00
1048354,1000614,2011-09-13 06:00:00,2011-10-03 18:00:00
1048355,1000614,2011-10-25 06:00:00,2011-11-14 18:00:00
1048356,1000614,2011-12-06 06:00:00,2011-12-26 18:00:00
1048359,1000613,2009-12-29 06:00:00,2010-01-18 18:00:00
1048360,1000613,2010-02-09 06:00:00,2010-03-01 18:00:00
1048361,1000613,2010-03-23 06:00:00,2010-04-12 18:00:00
1048362,1000613,2010-05-04 06:00:00,2010-05-24 18:00:00
1048363,1000613,2010-06-15 06:00:00,2010-07-05 18:00:00
1048364,1000613,2010-07-27 06:00:00,2010-08-16 18:00:00
1048365,1000613,2010-09-07 06:00:00,2010-09-27 18:00:00
1048366,1000613,2010-10-19 06:00:00,2010-11-08 18:00:00
1048367,1000613,2010-11-30 06:00:00,2010-12-20 18:00:00
1048368,1000613,2011-01-11 06:00:00,2011-01-31 18:00:00
1048369,1000613,2011-02-22 06:00:00,2011-03-14 18:00:00
1048370,1000613,2011-04-05 06:00:00,2011-04-25 18:00:00
1048371,1000613,2011-05-17 06:00:00,2011-06-06 18:00:00
1048372,1000613,2011-06-28 06:00:00,2011-07-18 18:00:00
1048373,1000613,2011-08-09 06:00:00,2011-08-29 18:00:00
1048374,1000613,2011-09-20 06:00:00,2011-10-10 18:00:00
1048375,1000613,2011-11-01 06:00:00,2011-11-21 18:00:00
1048379,1000608,2009-12-01 06:00:00,2009-12-21 18:00:00
1048380,1000608,2010-01-12 06:00:00,2010-02-01 18:00:00
1048381,1000608,2010-02-23 06:00:00,2010-03-15 18:00:00
1048382,1000608,2010-04-06 06:00:00,2010-04-26 18:00:00
1048383,1000608,2010-05-18 06:00:00,2010-06-07 18:00:00
1048384,1000608,2010-06-29 06:00:00,2010-07-19 18:00:00
1048385,1000608,2010-08-10 06:00:00,2010-08-30 18:00:00
1048386,1000608,2010-09-21 06:00:00,2010-10-11 18:00:00
1048387,1000608,2010-11-02 06:00:00,2010-11-22 18:00:00
1048388,1000608,2010-12-14 06:00:00,2011-01-03 18:00:00
1048389,1000608,2011-01-25 06:00:00,2011-02-14 18:00:00
1048390,1000608,2011-03-08 06:00:00,2011-03-28 18:00:00
1048391,1000608,2011-04-19 06:00:00,2011-05-09 18:00:00
1048392,1000608,2011-05-31 06:00:00,2011-06-20 18:00:00
1048393,1000608,2011-07-12 06:00:00,2011-08-01 18:00:00
1048394,1000608,2011-08-23 06:00:00,2011-09-12 18:00:00
1048395,1000608,2011-10-04 06:00:00,2011-10-24 18:00:00
1048396,1000608,2011-11-15 06:00:00,2011-12-05 18:00:00
1048399,1000610,2009-12-15 06:00:00,2010-01-04 18:00:00
1048400,1000610,2010-01-26 06:00:00,2010-02-15 18:00:00
1048401,1000610,2010-03-09 06:00:00,2010-03-29 18:00:00
1048402,1000610,2010-04-20 06:00:00,2010-05-10 18:00:00
1048403,1000610,2010-06-01 06:00:00,2010-06-21 18:00:00
1048404,1000610,2010-07-13 06:00:00,2010-08-02 18:00:00
1048405,1000610,2010-08-24 06:00:00,2010-09-13 18:00:00
1048406,1000610,2010-10-05 06:00:00,2010-10-25 18:00:00
1048407,1000610,2010-11-16 06:00:00,2010-12-06 18:00:00
1048408,1000610,2010-12-28 06:00:00,2011-01-17 18:00:00
1048409,1000610,2011-02-08 06:00:00,2011-02-28 18:00:00
1048410,1000610,2011-03-22 06:00:00,2011-04-11 18:00:00
1048411,1000610,2011-05-03 06:00:00,2011-05-23 18:00:00
1048412,1000610,2011-06-14 06:00:00,2011-07-04 18:00:00
1048413,1000610,2011-07-26 06:00:00,2011-08-15 18:00:00
1048414,1000610,2011-09-06 06:00:00,2011-09-26 18:00:00
1048415,1000610,2011-10-18 06:00:00,2011-11-07 18:00:00
1048416,1000610,2011-11-29 06:00:00,2011-12-19 18:00:00
1048419,1000609,2009-12-08 06:00:00,2009-12-28 18:00:00
1048420,1000609,2010-01-19 06:00:00,2010-02-08 18:00:00
1048421,1000609,2010-03-02 06:00:00,2010-03-22 18:00:00
1048422,1000609,2010-04-13 06:00:00,2010-05-03 18:00:00
1048423,1000609,2010-05-25 06:00:00,2010-06-14 18:00:00
1048424,1000609,2010-07-06 06:00:00,2010-07-26 18:00:00
1048425,1000609,2010-08-17 06:00:00,2010-09-06 18:00:00
1048426,1000609,2010-09-28 06:00:00,2010-10-18 18:00:00
1048427,1000609,2010-11-09 06:00:00,2010-11-29 18:00:00
1048428,1000609,2010-12-21 06:00:00,2011-01-10 18:00:00
1048429,1000609,2011-02-01 06:00:00,2011-02-21 18:00:00
1048430,1000609,2011-03-15 06:00:00,2011-04-04 18:00:00
1048431,1000609,2011-04-26 06:00:00,2011-05-16 18:00:00
1048432,1000609,2011-06-07 06:00:00,2011-06-27 18:00:00
1048433,1000609,2011-07-19 06:00:00,2011-08-08 18:00:00
1048434,1000609,2011-08-30 06:00:00,2011-09-19 18:00:00
1048435,1000609,2011-10-11 06:00:00,2011-10-31 18:00:00
1048436,1000609,2011-11-22 06:00:00,2011-12-12 18:00:00
1048439,1000615,2009-12-08 06:00:00,2009-12-28 18:00:00
1048440,1000615,2010-01-19 06:00:00,2010-02-08 18:00:00
1048441,1000615,2010-03-02 06:00:00,2010-03-22 18:00:00
1048442,1000615,2010-04-13 06:00:00,2010-05-03 18:00:00
1048443,1000615,2010-05-25 06:00:00,2010-06-14 18:00:00
1048444,1000615,2010-07-06 06:00:00,2010-07-26 18:00:00
1048445,1000615,2010-08-17 06:00:00,2010-09-06 18:00:00
1048446,1000615,2010-09-28 06:00:00,2010-10-18 18:00:00
1048447,1000615,2010-11-09 06:00:00,2010-11-29 18:00:00
1048448,1000615,2010-12-21 06:00:00,2011-01-10 18:00:00
1048449,1000615,2011-02-01 06:00:00,2011-02-21 18:00:00
1048450,1000615,2011-03-15 06:00:00,2011-04-04 18:00:00
1048451,1000615,2011-04-26 06:00:00,2011-05-16 18:00:00
1048452,1000615,2011-06-07 06:00:00,2011-06-27 18:00:00
1048453,1000615,2011-07-19 06:00:00,2011-08-08 18:00:00
1048454,1000615,2011-08-30 06:00:00,2011-09-19 18:00:00
1048455,1000615,2011-10-11 06:00:00,2011-10-31 18:00:00
1048456,1000615,2011-11-22 06:00:00,2011-12-12 18:00:00
1048459,1000616,2009-12-22 06:00:00,2010-01-11 18:00:00
1048460,1000616,2010-02-02 06:00:00,2010-02-22 18:00:00
1048461,1000616,2010-03-16 06:00:00,2010-04-05 18:00:00
1048462,1000616,2010-04-27 06:00:00,2010-05-17 18:00:00
1048463,1000616,2010-06-08 06:00:00,2010-06-28 18:00:00
1048464,1000616,2010-07-20 06:00:00,2010-08-09 18:00:00
1048465,1000616,2010-08-31 06:00:00,2010-09-20 18:00:00
1048466,1000616,2010-10-12 06:00:00,2010-11-01 18:00:00
1048467,1000616,2010-11-23 06:00:00,2010-12-13 18:00:00
1048468,1000616,2011-01-04 06:00:00,2011-01-24 18:00:00
1048469,1000616,2011-02-15 06:00:00,2011-03-07 18:00:00
1048470,1000616,2011-03-29 06:00:00,2011-04-18 18:00:00
1048471,1000616,2011-05-10 06:00:00,2011-05-30 18:00:00
1048472,1000616,2011-06-21 06:00:00,2011-07-11 18:00:00
1048473,1000616,2011-08-02 06:00:00,2011-08-22 18:00:00
1048474,1000616,2011-09-13 06:00:00,2011-10-03 18:00:00
1048475,1000616,2011-10-25 06:00:00,2011-11-14 18:00:00
1048476,1000616,2011-12-06 06:00:00,2011-12-26 18:00:00
1048479,1000617,2009-12-01 06:00:00,2009-12-21 18:00:00
1048480,1000617,2010-01-12 06:00:00,2010-02-01 18:00:00
1048481,1000617,2010-02-23 06:00:00,2010-03-15 18:00:00
1048482,1000617,2010-04-06 06:00:00,2010-04-26 18:00:00
1048483,1000617,2010-05-18 06:00:00,2010-06-07 18:00:00
1048484,1000617,2010-06-29 06:00:00,2010-07-19 18:00:00
1048485,1000617,2010-08-10 06:00:00,2010-08-30 18:00:00
1048486,1000617,2010-09-21 06:00:00,2010-10-11 18:00:00
1048487,1000617,2010-11-02 06:00:00,2010-11-22 18:00:00
1048488,1000617,2010-12-14 06:00:00,2011-01-03 18:00:00
1048489,1000617,2011-01-25 06:00:00,2011-02-14 18:00:00
1048490,1000617,2011-03-08 06:00:00,2011-03-28 18:00:00
1048491,1000617,2011-04-19 06:00:00,2011-05-09 18:00:00
1048492,1000617,2011-05-31 06:00:00,2011-06-20 18:00:00
1048493,1000617,2011-07-12 06:00:00,2011-08-01 18:00:00
1048494,1000617,2011-08-23 06:00:00,2011-09-12 18:00:00
1048495,1000617,2011-10-04 06:00:00,2011-10-24 18:00:00
1048496,1000617,2011-11-15 06:00:00,2011-12-05 18:00:00
1048499,1000618,2009-12-08 06:00:00,2009-12-28 18:00:00
1048500,1000618,2010-01-19 06:00:00,2010-02-08 18:00:00
1048501,1000618,2010-03-02 06:00:00,2010-03-22 18:00:00
1048502,1000618,2010-04-13 06:00:00,2010-05-03 18:00:00
1048503,1000618,2010-05-25 06:00:00,2010-06-14 18:00:00
1048504,1000618,2010-07-06 06:00:00,2010-07-26 18:00:00
1048505,1000618,2010-08-17 06:00:00,2010-09-06 18:00:00
1048506,1000618,2010-09-28 06:00:00,2010-10-18 18:00:00
1048507,1000618,2010-11-09 06:00:00,2010-11-29 18:00:00
1048508,1000618,2010-12-21 06:00:00,2011-01-10 18:00:00
1048509,1000618,2011-02-01 06:00:00,2011-02-21 18:00:00
1048510,1000618,2011-03-15 06:00:00,2011-04-04 18:00:00
1048511,1000618,2011-04-26 06:00:00,2011-05-16 18:00:00
1048512,1000618,2011-06-07 06:00:00,2011-06-27 18:00:00
1048513,1000618,2011-07-19 06:00:00,2011-08-08 18:00:00
1048514,1000618,2011-08-30 06:00:00,2011-09-19 18:00:00
1048515,1000618,2011-10-11 06:00:00,2011-10-31 18:00:00
1048516,1000618,2011-11-22 06:00:00,2011-12-12 18:00:00
1048519,1000619,2009-12-29 06:00:00,2010-01-18 18:00:00
1048520,1000619,2010-02-09 06:00:00,2010-03-01 18:00:00
1048521,1000619,2010-03-23 06:00:00,2010-04-12 18:00:00
1048522,1000619,2010-05-04 06:00:00,2010-05-24 18:00:00
1048523,1000619,2010-06-15 06:00:00,2010-07-05 18:00:00
1048524,1000619,2010-07-27 06:00:00,2010-08-16 18:00:00
1048525,1000619,2010-09-07 06:00:00,2010-09-27 18:00:00
1048526,1000619,2010-10-19 06:00:00,2010-11-08 18:00:00
1048527,1000619,2010-11-30 06:00:00,2010-12-20 18:00:00
